"ArtistID","Handle","Location","Country","Birthdate","RealName","Website","Info","Alive"
466,Future Assassin,,ca,,C. Green,,"Epinicion (EPI), iCE, Union Blur, Union!",1
467,Fuzz,,,,,,,1
468,FX!,,es,,Daniel Tejerina Zabala,,,1
469,G2sonics,,,,,,,1
470,gandb0x,,,,,,,
471,Ganja,,fi,,Markus Castrén,,,1
472,Gasman,,gb,,Matt Westcott,,,1
473,Gatekeeper,,dk,,Mads Droschler,,aka gk.,1
474,Gaunt,,,,,,,1
476,Geir Tjelta,Oslo,no,,,,,1
477,Gemini,,se,,Daniel Lindqvist,,,1
478,Genesis,,se,,,,,1
479,Genius,,se,,Anders Wergeni,,,1
480,Genosha,,us,,Ganesh K. Viswanathan,,,1
481,Genox,,ch,,Oliver Studer,,,1
482,Gerard,,,,,,,1
483,Ghidorah,,se,,Petter Borling,,,1
487,Gin,,se,,Mikael Hultén,,,1
488,Gladiator,,no,,Hans Arild Runde,,,1
489,Glitch,,ca,,Rob Doell,,,1
490,Glyn R. Brown,,gb,,,,,1
491,G. Hultink,,nl,,Gerard Hultink,,,1
492,Gnosis,,no,,Gisle Martens Meyer,,Nowadays also known as the electronica artist Ugress.,1
493,Goesta Feiweier,,,,,,,1
494,Goon,,us,,Mike Carss,,,1
495,Graavik,,no,,,,,1
496,Graduis,,,,,,,1
497,Gravedigger,,,,,,,1
498,Gredon,,fi,,,,,1
499,Greg [CH],,ch,,Grégoire Dini,,,1
500,Grim,,fi,,Jussi Ruokolainen,,,1
501,Grogon,,pl,,Andrzej Dobrowolski,,,1
502,Gronda Gronda & Stormlord,,,,,,,1
503,Groo,,fi,,Sami O. Järvinen,,,1
504,Gryzor,,fr,,Nicolas Franck,,,1
505,Gspot,"Hanko, Raaseporin, Uusimaa",fi,,Arttu Silvast,,,1
506,Haggeman,,se,,Thomas Hagfors,,,1
508,Hamster Alliance,,us,,James Gillman,,,1
510,Happylove,,,,,,,1
511,Heatbeat,Espoo,fi,,Aleksi Eeben,,,1
512,Heatseeker,,fr,,Fabrice Cantegrel,,,1
513,Hein Design,,nl,,Hein Holt,,,1
515,Hellrazor,,dk,,Thomas Sørensen,,,1
516,Herr Weltschaft,,de,,Ronny Pries,,,1
517,Hexa,,,,,,,1
519,He Man,,de,,,,,1
520,Hfc,,,,,,,1
521,H,,,,,,,1
523,Hithansen,,dk,,Frederik Hansen,,,1
525,H.Kyllönen,,,,Henkka Kyllönen,,Previously an avid Impulse Tracker user who released his tightly programmed IDM modules on netlabels like Milk and Kyoto Republik. More recently he has been focusing on engrossing ambient soundscapes which he releases on CD and vinyl as no Xivic.,1
526,Hmc,Altenhasslau,de,,,,,1
527,HMW,,sg,,Ho Ming Woei,,,1
528,h0ffman,,gb,,Ian Ford,,,1
529,Hollywood,,gb,,Simon Carless,,,1
531,Holo,,,,,,,1
532,Hopper,,de,,,,,1
533,Dr. Nobody,,de,,Thomas Lopatic,,,1
534,Hubert,,,,,,,1
535,Humanoid,,de,,Jürgen Brocke,,,1
536,Hunz,,au,,Johannes Van Vliet,,"hunz does all kind of music types. When I heard ""clone it"" from hornet.org in the 90's it was a total tracker shock for me. I knew I must hear everything from him and he soon became a favorite of mine. The more I downloaded and heard the more I was surprised about his kind of arrangements, melodies and expression in his electro music. I hope you all enjoy the songs like I do. They're not all easy to listen. Some of them are really deeply sad/melancholic/moody. Often they need to be listened more than 1 time. If you let yourself drown in them, you never will have missed one of his songs. 
seppjo ",1
539,Hybrid,,,,,,,1
540,Hypnotic,,dk,,Sofus S. Mortensen,,,1
541,Hysteria,,,,,,[group]509[/group] is a group,1
543,Ice Raven,,,,,,,1
544,Illusion,,fi,,Sami Liuski,,,1
546,Ilusion,,,,,,,1
547,Infinite Reboot and Johan,,,,,,,1
548,Infra,,de,,,,,1
549,Innervision,,,,,,,1
550,Instant Remedy,,se,,Martin Noriander,,"Martin Noriander (formerly Martin Andersson), also known as Instant Remedy, is a Swedish citizen born in 1976. He makes dance/house remixes of C64-SIDs, and in 2002 he released a C64 remix album named Instant Remedy. The 15th track, Commando, was partially featured in AMV Hell III: The Motion Picture, placed over a clip from the anime ""Bottle Fairy"", as a comedic Anime Music Video (AMV).",1
551,Intelligence,,se,,Johan Claesson,,,1
553,Interphace,,no,,Jan Reinert Karlsen,,,1
554,IQ,,fi,,Riku Nuottajärvi,,,1
555,Iso,,nl,,Christiaan Unck,,,1
556,Iv tracks,,,,,,,1
557,Ixupi,,,,,,,1
558,Jaan,"Tallinn, Estonia",ee,,Jaan Viira,,,1
559,Jacx,,de,,Marc Kerski,,,1
560,Jammic,,fi,,Sami Tittanen,,,1
561,Jam and Spoon,,,,,,,1
562,Jase,,au,,Jason L. Chong,,"aka JJJ, Tr/\sh (Trash)",1
563,Jason,,no,,Kim Morten Jensen,,,1
564,Jason Page,,gb,,,,,1
565,Jake,Aarhus,dk,,Jacob Larsen,,"Born July 1976, started composing on Amiga 500 more then 10 years ago. I left the Amiga Scene in 1995. I began tracking again in 1999, when A friend (RP) brought me the fantastic programme FastTracker, Thanks. Since 1995 I spent more and more time on composing and arranging music for Brass Band. Former member of Iris, Noise, Passion and Redland Production. Study Trumpet (Classical) in Aarhus, Denmark.

Read more on BrassBand www.aarhusbrassband.dk ( Soprano Eb Cornet, thats me!!!). More music comming up.... ENJOY :)
",1
566,Jazz,,de,,Kai Fischer,,,1
567,Jazzcat,,pl,,Piotr Pacyna,,"Full-time composer and producer Piotr Pacyna creates music, sound effects and ringtones in almost every single format imaginable. His compositions have been featured in mobile- and video games, TV and radio commercials, websites, advertising spots, radio broadcasts. He wouldn't also mind making a p.rno movie soundtrack one day! Most of Piotr’s tracks are instrumentals, but he’s at an exciting crossroads and plans to begin a songwriting phase. ",1
568,Jazzman,,,,,,,1
569,jco,,de,,Jan C. Obergfell,,"""My real name is Jan C. Obergfell, which should explain my pseudonym ""jco"". I was born in 1982, and became fascinated by technology early enough to witness the breathtaking, ongoing revolution that began when homecomputers became affordable. The first machine I laid my hands on was a C116, and then a C64 on which I wrote my first BASIC-Programs (but my interesting BASIC-Programs I wrote on an Atari 1040 STE).

(...)

I came into contact with ""modern music production"" as soon as there were sufficiently powerful computers around. While I had my first tries with computer-aided music-production with my Atari and a MIDI-Capable electric piano, things became really interesting when I had my first AWE32...

(...)

Simply put, I'm totally stunned by the creative possibilities that come with my current equipment.

You might have noticed that I did not actually tell anything personal about myself, nothing which explains why I do what I do. As to that, I could write much for sure, but I would never regard it as true. I believe the answer to why I do what I do lies somewhere within what I do. But of course, you may always ask me about my intentions :)""

- info taken from: [url=http://www.jco-music.de/jco_en.html]http://www.jco-music.de/jco_en.html[/url]",1
570,Jean9,Kokkola,fi,,Ilkka Hänninen,,,1
571,Jeff,,dk,,Søren Lund,,,1
572,Jelace,,no,,Hans Petter Sommersen,,,1
574,Jeroen Breebaart,,nl,,,,,1
576,Jeroen Valenkamp,,nl,,,,,1
577,Jesper Kyd,"Burbank, CA",dk,,,,"Jesper Jakobson Kyd (born February 3, 1972 in Hørsholm, Denmark) is a Danish composer and sound designer, who has worked on various video games, television, and film projects. He has composed soundtracks for the Assassin's Creed series, Hitman series, Borderlands series, Darksiders II and State of Decay, among many others. His scores use orchestra, choir, acoustic manipulations and electronic soundscapes.",1
578,Jess [fr],,fr,,Jean-Sébastien Gérard,,,1
579,Jester,,de,,Volker Tripp,,,1
581,Jhavna,,,,,,,1
583,Jld,,,,,,,1
584,Jlof,,,,,,,1
586,Jobe,,fi,,Jori Toivo Johannes Kemppi,,,1
587,Jocke Hammarin,,,,,,,1
588,Joegi,,nl,,Hugo Visser,,,1
589,Jörg Rosenstiel,,de,,,,,1
590,Joe,Novgorod the Great,ru,,Ruslan Ermolin,,,1
591,Jogeir,,no,,Jogeir Liljedahl,,Also known as Maniac.,1
592,Johan Petersson,,,,,,,1
593,John Alpmar,,,,,,,
594,Jol005x,,fi,,Janne Leinonen,,,1
595,Jugi,,fi,,Jukka Kaartinen,,,1
596,Jukebox (NO),,no,,Preben Soot,,,1
597,Julius,,dk,,Martin Schiøler,,,1
598,Jurek Raben,,,,,,,1
599,Justin owens,,,,,,,1
600,J Pitkänen,,fi,,,,,1
601,Kada,,se,,John David Karlgren,,,1
602,Kaktus,,se,,Anders Berkeman,,,1
603,Kalachnikov,,fr,,François Neumann-Rystow,,,1
604,Kala,,fr,,,,,1
605,Kalma,,fi,,,,,1
606,Kalsu,,fi,,,,,1
607,KammutierSpule,,pt,,Mario Luzeiro,,,1
608,Kaneel,Paris,fr,,Guillaume Richard,,,1
609,Kane wood,,fr,,Sébastien Hanel,,,1
610,Karl,,us,,Bogdan Raczynski,,,1
612,Karsten Obarski,,de,,,,Interview: http://www.bitfellas.org/e107_plugins/content/content.php?content.211,1
613,KB,,de,,Tammo Hinrichs,,aka Doc Roole of Elitegroup.,1
615,Keio,,fr,,Reynald Deliens,,,1
616,Keith303,,de,,Klaus Spang,,,1
618,Kellersound,,de,,,,,1
619,Kenet,,fr,,Raphaël Quercy,,,1
622,Kenneth Schulstad,,,,,,,1
623,Kenneth schulstad and chauple,,,,,,,
624,Kenshi,,,,,,,1
625,PowerTrace,,se,,Kent Walldén,,,1
626,Keo,,no,,Karl-Espen Olsen,,Future Composer 1.3 format guru.,1
627,KeyG,,pl,,Konrad Gmurek,,,1
628,Khyron,,us,,Paul Schultz,,,1
629,Klang,,,,,,,1
630,Klf,,,,,,,1
631,KoM'AH,,nl,,,,,1
632,Korg and doup,,,,,,,1
633,Kosmos,,pl,,Łukasz Kosmowski,,,1
634,Krii,,fi,,Ilpo Kärkkäinen,,,1
637,Kristofer Ulfves,,,,,,,1
638,Kritix,,de,,Thomas Ahrens,,,1
639,Kruser,,mk,,Adrijan Bozinovski,,,1
640,Krystall,,,,,,,1
641,Kung,,se,,,,,1
642,Kuollut,,fi,,,,,1
643,Kure and djp,,,,,,,1
644,Kxmode,,,,,,,1
646,Lackluster,,fi,,,,,1
647,Lagioto,,,,,,,1
648,LaLa,,hu,,Imre Olajos Jr.,,,1
649,L.A. Esq,Bristol,gb,,Neil Laws,,,1
650,Lars Van Dijk,,,,,,,1
651,Larza,,,,,,,1
652,Laserlore,,,,,,,1
653,Latyl,,fr,,Jérémy Routier,,,1
654,Laxical,,de,,Joachim Sobczak,,"Banned for stealing and ripping tracks from others.
http://pouet.net/topic.php?which=3627&page=118",1
655,Laxity [MON],,dk,,Thomas Egeskov Petersen,,"Thomas started composing on the C64 in 1986-87. He was proficient at it right from the beginning, and he made his own player. In 2005-2006 he was bitten by a C64 bug again and created JCH NewPlayer 21.g5  for JCH Editor V3.04 20G4, as well as a new music editor called SID Factory 0.5 (alpha 1).

[url]http://noname.c64.org/csdb/scener/?id=677[/url]",1
656,Leach,,fi,,Lassi Tapio Vierimaa,,,1
657,Leander,,,,,,,1
658,Legend,,fi,,Jarno Kilpiä,,Old aliases: 'LeBeau' or 'Remy LeBeau'.,1
659,Leinad,Lekeryd,se,,Daniel Falk,,,1
660,Lesnik,,pl,,Piotr Leśnikowski,,,1
661,Leviathan [GR],,gr,,Fotis Panetsos,,,1
662,Liam the Lemming,,gb,,Liam Hesse,,,1
663,Lift,,us,,Jud Bumpas,,,1
664,Stygg Sylt,,se,,Linus Walleij,,,1
665,LioZ,,no,,Thomas Bergersen,,,1
666,Liquid,,dk,,Martin Larsson,,,1
667,Liszt,,fr,,Cyril Kravtchenko,,,1
668,Little Elk,,no,,Per Henrik Syverud,,,1
669,Lizardking,,se,,Gustaf Grefberg,,"Excerpt from Wikipedia:

""Gustaf Grefberg (born 1974) is a Swedish musician. As part of the Amiga scene, he is known under the artist name Lizardking, and much of his production is tracker music. He is or has been a member of the demo groups Alcatraz, The Silents, Razor 1911, The Black Lotus and Triton. He invented a musical style called Doskpop and released various music disks such as ""Doskpop The Compilation"" or ""Memorial Songs 1+2"" which feature lots of tracks in this style.

He also took part in projects such as Merregnon and the Symphonic Game Music Concert-series in Leipzig, Germany.

He also has composed the score of several computer games, including Enclave, Justice, The Chronicles of Riddick: Escape from Butcher Bay, Magus Dawn and The Darkness. The soundtrack for The Chronicles of Riddick: Escape from Butcher Bay was awarded as best game soundtrack 2004 by the leading German PC-magazine ""Gamestar"".

In 1994 he released a compact cassette, Mindlitter, in cooperation with Martin Wall. His songs are on side A and Martin's on side B. They were in person selling the tapes at the Assembly '94 demo party.""

Extra info from sLASH/pROWLER

In 1994 he released the CD ""Physiology"" together with Joakim Falk (D-Luxe).

In 1998/99 he released the CD ""Fashion8"" together with Joakim Falk (D-luxe).

Contributed on some http://www.hypersound.ch/ (Various Synthesizer Dance albums) - very nice.

Latest info: Working at O3/Starbreeze games in Uppsala.

Lizardking is a big fan of Jean-Michel Jarre, Laserdance, Koto.

Made the music for the ""9732"" in 2009. http://www.elenziah.com ",1
676,Lizard [se],Ronneby,se,,Magnar Harestad,,,1
678,Lloyd,,,,,,,1
679,Lluvia,,fr,,Anne Haessig,,,1
681,LMan,,de,,Markus Klein,,,1
682,LogicDeLuxe,"Emden, Niedersachsen",de,,Marek Roth,,,1
683,Logic Dream,,be,,,,,1
684,Lone Wolf,,no,,Øyvind Stole,,,1
685,Loolarge,,,,,,,1
686,Looman,,,,,,,1
687,Loonie,,se,,Ulf Liedberg,,,1
688,Lord Pegasus,,us,,Zachary Smith,,,1
689,Lord and scorpic,,,,,,,
691,Lord Lazer,,,,,,,1
692,Losanxion,,,,,,,1
693,Louszy,,ch,,,,,1
694,Loxley,,se,,Johan Svensson,,,1
695,Lsd,,pl,,Jacek Jaroslaw,,,1
696,Luke the Wizard,,,,,,,1
697,Lunde,,,,,,,1
698,Lurios,,au,,Jonathan Marcus Cunningham,,,1
699,Luxor,,de,,Heiko,,,1
700,Limbo Duck,,fi,,Atte Järvinen,,,1
701,Lyric,,,,,,,1
703,Lzd,,,,,,,1
704,M27,,fi,,,,,1
705,Macromaxx,,,,,,,1
706,Mac motu,,,,,,,1
707,Madcap,,se,,,,,1
708,Madman,,pl,,Marcin,,,1
710,Madprocess,,,,,,,1
711,Mad Freak,,dk,,Martin Schiøler,,,1
712,Mad God,,de,,Jan Streuff,,,1
713,Mad Max,,DE,,Jochen Hippel,,"the first good ATARI ST musician. did a monster chipsong collection with the B.I.G. demo http://pouet.net/prod.php?which=11350 in january 1988. perhaps one of the first ST demos that got any attention. an inspriation for all chipmusicians on ST till the SID voice with Scavy came. :D

Facebook: https://www.facebook.com/people/Andreas-Jochen-Hippel/529648533",1
714,Maelcum,,us,,Daniel Nicholson,,,1
715,Maestro,Skanderborg,dk,,Martin de Agger,,"In the memories of a Maestro

Friday the 14th of June 1996, an old amiga musician, Martin ""Maestro"" Agger had an heart attack and died in Aarhus, Denmark, 24 years old.

Martin was welknown back in 1988-1992 for the great modules he composed for demos and games. He produced his best pieces for groups like Kefrens, Flash Production and Anarchy.

Today Martin will be remembered for the great mind he had, and the openminded approach he had towards everything. Martin was the kind of friend, who always helped you up when you were down, and celebrated with you, when back on the top. And thats why, he will be so awfully missed by his friends, his girlfriend and the family.

The last couple of years, Martin started working alot with 3D modelling, and he had a great talent for that too. Just 2 months before his tragic death, he started as a computer modeller at the Danish national television, DR, which ofcourse made both him and us very proud.

As an end, I can only say how sorry I am, that you are not among us anymore, Martin.

From your friend, who will miss you forever ...

Tony ""Gonzo"" Fonager",0
716,Maf,,fr,,Benoît Charcosset,,,1
717,Magnus,,,,,,,1
718,Magnus Komet Lindberg,,,,,,,1
719,Makke,,se,,Marcus Nilsson,,,1
720,Maktone,Stockholm,se,,Martin Nordell,,,1
721,Maleek,,,,,,,1
722,Maniacs of Noise,,,,,,Dupe of [group]27[/group],1
723,Mantronix,,se,,Martin Wall,,,1
725,Manx,,de,,Joern Heusipp,,,1
726,Marcel Donné,,nl,,,,Interview: http://www.remix64.com/interview_marcel_donne_mad_or_mad69.html,1
727,Marc,,de,,Marcus Kaluschke,,,1
728,Marillion,,se,,Erik Tilleby,,,1
729,Marius,,se,,,,,1
730,Marko sekulic,,,,,,,1
731,Markus Norsted,,,,,,,1
732,Markus Siebold,,de,,,,http://www.bitfellas.org/e107_plugins/radio/radio.php?search&type=author&q=1401,1
733,Mark Birch,,,,,,,1
734,Mark II,,de,,Darius Zendeh,,,1
735,Marlboro on the decks,,,,,,,1
736,Marquel,,,,,,,1
737,Martin Galway,,gb,,,,,1
740,Martyn,,se,,Mattias Sundling,,,1
743,Marvel,,fi,,Aki Määttä,,,1
744,Marvin,,fr,,Christian Alexandre,,,1
746,Mateus,,,,,,,1
747,Mathias Andersson,,se,,,,,1
748,Matrix,,,,,,,1
749,Mattias Flodin,,,,,,,1
750,Matt Furniss,,gb,,,,,1
751,MaXyM,,pl,,Michał Kożusznik,,,1
752,Maybebop,,,,,,,1
753,Mayhem,,ca,,Max Quagliotto,,,1
754,mAZE,,no,,Stian Gudbrandsen,,,1
755,Mccarrib,,,,,,,1
756,MCMP,Berlin,de,,Mario Pontow,,,1
758,M+,,,,,,,1
759,MC Spicy,,fi,,Timo Oksanen,,,1
760,MED,,fr,,Cyril Pereira,,,1
761,Crevette,,,,,,,1
763,Meek,,,,,,,1
764,Mefis,,de,,Carsten Pasternack,,,1
765,Megawatt,,de,,,,,1
766,Melcom,Hannover,de,,Andreas Urban,,,1
767,Mellow-D,,fi,,Jaakko Manninen,,"Jaakko currently resides in Barcelona, Spain.",1
770,Melomaniac,,dk,,Simon Ravn,,,1
771,Mel,,au,,Timothy Jackiw,,,1
772,Melwyn,,fi,,Matti T. Palosuo,,,1
773,Mel o'Dee,,de,,Heiko Klüh,,"Archon, Amigia (no music released under Archon), Next, Shadows, Shining

Read an interview: [url=http://amp.dascene.net/detail.php?view=4804&detail=interview]here[/url]",1
774,Mental Trip,,,,,,,1
775,Mentz,,nl,,Stefan Raab,,,1
776,Mem'O'Ree,,de,,Gregory Engelhardt,,"Also known as: Meo, Mem'o Ree, Luka and Zystar.",1
777,Mephisto,,,,,,Dupe of [artist]778[/artist].,1
778,Mephizto,,hu,,,,,1
779,Merlin,,se,,Daniele Musto,,,1
780,Merregnon CD,,,,,,,1
781,Metal,,dk,,Torben Hansen,,,1
782,Methodz,,,,,,,1
783,Mezcal,,fr,,Gael Monier,,,1
784,Mg,,,,,,,1
785,Miao,,,,,,,1
786,Mic [RU],Moscow,ru,,Michael Ivashenko,,Member of Progress.,1
787,Michael,,gb,,Michael Davis,,,1
788,Michael Briel,,de,,,,,1
789,Michael Land,,us,,Michael Z. Land,,,1
790,Michael Otto,,,,,,,1
791,Michiel Soede,,,,,,,1
792,Mick Rippon,,au,,,,,1
793,Micro Spy,,,,,,,1
794,MiG,,nl,,Michiel Helsloot,,,1
795,Mikko Lipiäinen,,fi,,,,,1
796,Mikrem,,,,,,,1
798,Mindfuck,,fr,,Laurent Roux,,,1
799,MistaDistah,Malmö,se,,Mikael Ericsson Duffy,,Gimpy​Chimp AKA MistaDistah / Sunset Selection,1
800,Mistia,,,,,,,1
801,Daeron,,se,,Henrik Berntsson,,,1
803,Mittag Leffler,Göteborg,se,,Johan Alfredsson,,"aka ""S. Duvan"", member of Citron., coder of the mighty diskmag [url=http://www.pouet.net/search.php?what=oepir+risti&type=prod&x=0&y=0]""Oepir Risti""[/url].

[url=http://en.wikipedia.org/wiki/G%C3%B6sta_Mittag-Leffler]Gösta Mittag-Leffler[/url] is the name of the most famous swedish mathematician in history. Johan had a keen interest for maths, which probably inspired him to choose that handle.


/pwl",1
804,Mix,,it,,Mirko Buffoni,,,1
805,Mobby,,pl,,Artur Pietrzak,,,1
806,Moby,Bordeaux,fr,,Frédéric Motte,,"Moby's handle and works are widely known in the scene but he eventually changed his handle to El Mobo, or as he puts it:

He had to drop his old handle ""MOBY"" because he started to release music outside of the game and demo scene, and as you all know, there's finally some stupid ass who chose the same handle to release his commercial music...",1
810,Monty,,fr,,Benjamin Pagès,,,1
811,Moon,,,,,,,1
812,Morphine,,nl,,R. Bressers,,,1
813,Morph,,gb,,Euan McFadyen,,,1
814,Mortimer Twang,Malmö,se,,Lukas Nystrand,,,1
815,Mosaic,,us,,Ray Lee,,,1
816,MOT,,gr,,Thomas Venieris,,,1
817,Mozart Continuum,,,,,,,1
818,MP Productions,,,,,,,1
819,MrJ,,no,,,,,1
820,Mr dice,,,,,,,1
